connecting to JLink...
connecting to nRF52840_xxAA...
connected, starting RTT...
RTT started, 2 up bufs, 2 down bufs.
up channels:
    0: name = 'Terminal', size = 512 bytes, flags = 0
    1: name = '', size = 0 bytes, flags = 0
down channels:
    0: name = 'Terminal', size = 16 bytes, flags = 0
    1: name = '', size = 0 bytes, flags = 0
<info> app: RSSI: -65, PR: 1320, LP: 4094,  PER: 0.67
<info> app: RSSI: -60, PR: 1321, LP: 4095,  PER: 0.67
<info> app: RSSI: -59, PR: 1322, LP: 4096,  PER: 0.67
<info> app: RSSI: -57, PR: 1323, LP: 4097,  PER: 0.67
<info> app: RSSI: -59, PR: 1324, LP: 4098,  PER: 0.67
<info> app: RSSI: -58, PR: 1325, LP: 4100,  PER: 0.67
<info> app: RSSI: -58, PR: 1326, LP: 4101,  PER: 0.67
<info> app: RSSI: -58, PR: 1327, LP: 4102,  PER: 0.67
<info> app: RSSI: -56, PR: 1328, LP: 4103,  PER: 0.67
<info> app: RSSI: -64, PR: 1329, LP: 4104,  PER: 0.67
<info> app: RSSI: -57, PR: 1330, LP: 4105,  PER: 0.67
<info> app: RSSI: -60, PR: 1331, LP: 4106,  PER: 0.67
<info> app: RSSI: -58, PR: 1332, LP: 4107,  PER: 0.67
<info> app: RSSI: -69, PR: 1333, LP: 4108,  PER: 0.67
<info> app: RSSI: -54, PR: 1334, LP: 4109,  PER: 0.67
<info> app: RSSI: -61, PR: 1335, LP: 4110,  PER: 0.67
<info> app: RSSI: -56, PR: 1336, LP: 4111,  PER: 0.67
<info> app: RSSI: -58, PR: 1337, LP: 4112,  PER: 0.67
<info> app: RSSI: -54, PR: 1338, LP: 4113,  PER: 0.67
<info> app: RSSI: -58, PR: 1339, LP: 4114,  PER: 0.67
<info> app: RSSI: -56, PR: 1340, LP: 4115,  PER: 0.67
<info> app: RSSI: -58, PR: 1341, LP: 4116,  PER: 0.67
<info> app: RSSI: -59, PR: 1342, LP: 4117,  PER: 0.67
<info> app: RSSI: -58, PR: 1343, LP: 4118,  PER: 0.67
<info> app: RSSI: -71, PR: 1344, LP: 4119,  PER: 0.67
<info> app: RSSI: -59, PR: 1345, LP: 4120,  PER: 0.67
<info> app: RSSI: -64, PR: 1346, LP: 4121,  PER: 0.67
<info> app: RSSI: -60, PR: 1347, LP: 4122,  PER: 0.67
<info> app: RSSI: -60, PR: 1348, LP: 4123,  PER: 0.67
<info> app: RSSI: -61, PR: 1349, LP: 4124,  PER: 0.67
<info> app: RSSI: -60, PR: 1350, LP: 4125,  PER: 0.67
<info> app: RSSI: -61, PR: 1351, LP: 4126,  PER: 0.67
<info> app: RSSI: -60, PR: 1352, LP: 4127,  PER: 0.67
<info> app: RSSI: -54, PR: 1353, LP: 4128,  PER: 0.67
<info> app: RSSI: -59, PR: 1354, LP: 4129,  PER: 0.67
<info> app: RSSI: -57, PR: 1355, LP: 4130,  PER: 0.67
<info> app: RSSI: -67, PR: 1356, LP: 4131,  PER: 0.67
<info> app: RSSI: -69, PR: 1357, LP: 4132,  PER: 0.67
<info> app: RSSI: -58, PR: 1358, LP: 4133,  PER: 0.67
<info> app: RSSI: -62, PR: 1359, LP: 4134,  PER: 0.67
<info> app: RSSI: -58, PR: 1360, LP: 4135,  PER: 0.67
<info> app: RSSI: -58, PR: 1361, LP: 4136,  PER: 0.67
<info> app: RSSI: -58, PR: 1362, LP: 4137,  PER: 0.67
<info> app: RSSI: -57, PR: 1363, LP: 4138,  PER: 0.67
<info> app: RSSI: -67, PR: 1364, LP: 4139,  PER: 0.67
<info> app: RSSI: -66, PR: 1365, LP: 4140,  PER: 0.67
<info> app: RSSI: -66, PR: 1366, LP: 4141,  PER: 0.67
<info> app: RSSI: -61, PR: 1367, LP: 4142,  PER: 0.66
<info> app: RSSI: -60, PR: 1368, LP: 4143,  PER: 0.66
<info> app: RSSI: -57, PR: 1369, LP: 4144,  PER: 0.66
<info> app: RSSI: -53, PR: 1370, LP: 4145,  PER: 0.66
<info> app: RSSI: -54, PR: 1371, LP: 4146,  PER: 0.66
<info> app: RSSI: -58, PR: 1372, LP: 4147,  PER: 0.66
<info> app: RSSI: -62, PR: 1373, LP: 4148,  PER: 0.66
<info> app: RSSI: -60, PR: 1374, LP: 4149,  PER: 0.66
<info> app: RSSI: -56, PR: 1375, LP: 4150,  PER: 0.66
<info> app: RSSI: -61, PR: 1376, LP: 4153,  PER: 0.66
<info> app: RSSI: -61, PR: 1377, LP: 4154,  PER: 0.66
<info> app: RSSI: -61, PR: 1378, LP: 4155,  PER: 0.66
<info> app: RSSI: -57, PR: 1379, LP: 4156,  PER: 0.66
<info> app: RSSI: -60, PR: 1380, LP: 4157,  PER: 0.66
<info> app: RSSI: -66, PR: 1381, LP: 4158,  PER: 0.66
<info> app: RSSI: -61, PR: 1382, LP: 4159,  PER: 0.66
<info> app: RSSI: -57, PR: 1383, LP: 4160,  PER: 0.66
<info> app: RSSI: -58, PR: 1384, LP: 4161,  PER: 0.66
<info> app: RSSI: -65, PR: 1385, LP: 4162,  PER: 0.66
<info> app: RSSI: -61, PR: 1386, LP: 4163,  PER: 0.66
<info> app: RSSI: -58, PR: 1387, LP: 4164,  PER: 0.66
<info> app: RSSI: -55, PR: 1388, LP: 4165,  PER: 0.66
<info> app: RSSI: -59, PR: 1389, LP: 4166,  PER: 0.66
<info> app: RSSI: -71, PR: 1390, LP: 4167,  PER: 0.66
<info> app: RSSI: -64, PR: 1391, LP: 4168,  PER: 0.66
<info> app: RSSI: -55, PR: 1392, LP: 4169,  PER: 0.66
<info> app: RSSI: -60, PR: 1393, LP: 4170,  PER: 0.66
<info> app: RSSI: -67, PR: 1394, LP: 4171,  PER: 0.66
<info> app: RSSI: -60, PR: 1395, LP: 4172,  PER: 0.66
<info> app: RSSI: -57, PR: 1396, LP: 4173,  PER: 0.66
<info> app: RSSI: -58, PR: 1397, LP: 4175,  PER: 0.66
<info> app: RSSI: -55, PR: 1398, LP: 4176,  PER: 0.66
<info> app: RSSI: -65, PR: 1399, LP: 4177,  PER: 0.66
<info> app: RSSI: -70, PR: 1400, LP: 4179,  PER: 0.66
<info> app: RSSI: -57, PR: 1401, LP: 4180,  PER: 0.66
<info> app: RSSI: -63, PR: 1402, LP: 4181,  PER: 0.66
<info> app: RSSI: -56, PR: 1403, LP: 4182,  PER: 0.66
<info> app: RSSI: -58, PR: 1404, LP: 4184,  PER: 0.66
<info> app: RSSI: -60, PR: 1405, LP: 4185,  PER: 0.66
<info> app: RSSI: -63, PR: 1406, LP: 4186,  PER: 0.66
<info> app: RSSI: -56, PR: 1407, LP: 4187,  PER: 0.66
<info> app: RSSI: -69, PR: 1408, LP: 4188,  PER: 0.66
<info> app: RSSI: -58, PR: 1409, LP: 4189,  PER: 0.66
<info> app: RSSI: -66, PR: 1410, LP: 4190,  PER: 0.66
<info> app: RSSI: -66, PR: 1411, LP: 4191,  PER: 0.66
<info> app: RSSI: -65, PR: 1412, LP: 4193,  PER: 0.66
<info> app: RSSI: -60, PR: 1413, LP: 4194,  PER: 0.66
<info> app: RSSI: -63, PR: 1414, LP: 4195,  PER: 0.66
<info> app: RSSI: -70, PR: 1415, LP: 4197,  PER: 0.66
<info> app: RSSI: -58, PR: 1416, LP: 4198,  PER: 0.66
<info> app: RSSI: -64, PR: 1417, LP: 4199,  PER: 0.66
<info> app: RSSI: -57, PR: 1418, LP: 4200,  PER: 0.66
<info> app: RSSI: -59, PR: 1419, LP: 4201,  PER: 0.66
<info> app: RSSI: -56, PR: 1420, LP: 4202,  PER: 0.66
<info> app: RSSI: -57, PR: 1421, LP: 4203,  PER: 0.66
<info> app: RSSI: -65, PR: 1422, LP: 4204,  PER: 0.66
<info> app: RSSI: -59, PR: 1423, LP: 4205,  PER: 0.66
<info> app: RSSI: -61, PR: 1424, LP: 4206,  PER: 0.66
<info> app: RSSI: -65, PR: 1425, LP: 4207,  PER: 0.66
<info> app: RSSI: -66, PR: 1426, LP: 4208,  PER: 0.66
<info> app: RSSI: -62, PR: 1427, LP: 4209,  PER: 0.66
<info> app: RSSI: -62, PR: 1428, LP: 4210,  PER: 0.66
<info> app: RSSI: -62, PR: 1429, LP: 4211,  PER: 0.66
<info> app: RSSI: -58, PR: 1430, LP: 4212,  PER: 0.66
<info> app: RSSI: -62, PR: 1431, LP: 4213,  PER: 0.66
<info> app: RSSI: -60, PR: 1432, LP: 4214,  PER: 0.66
<info> app: RSSI: -61, PR: 1433, LP: 4215,  PER: 0.66
<info> app: RSSI: -59, PR: 1434, LP: 4216,  PER: 0.65
<info> app: RSSI: -61, PR: 1435, LP: 4217,  PER: 0.65
<info> app: RSSI: -61, PR: 1436, LP: 4218,  PER: 0.65
<info> app: RSSI: -60, PR: 1437, LP: 4219,  PER: 0.65
<info> app: RSSI: -70, PR: 1438, LP: 4220,  PER: 0.65
<info> app: RSSI: -60, PR: 1439, LP: 4222,  PER: 0.65
<info> app: RSSI: -59, PR: 1440, LP: 4224,  PER: 0.65
<info> app: RSSI: -61, PR: 1441, LP: 4225,  PER: 0.65
<info> app: RSSI: -57, PR: 1442, LP: 4226,  PER: 0.65
<info> app: RSSI: -58, PR: 1443, LP: 4227,  PER: 0.65
<info> app: RSSI: -64, PR: 1444, LP: 4228,  PER: 0.65
<info> app: RSSI: -56, PR: 1445, LP: 4229,  PER: 0.65
<info> app: RSSI: -54, PR: 1446, LP: 4230,  PER: 0.65
<info> app: RSSI: -64, PR: 1447, LP: 4231,  PER: 0.65
<info> app: RSSI: -58, PR: 1448, LP: 4232,  PER: 0.65
<info> app: RSSI: -72, PR: 1449, LP: 4233,  PER: 0.65
<info> app: RSSI: -60, PR: 1450, LP: 4234,  PER: 0.65
<info> app: RSSI: -55, PR: 1451, LP: 4235,  PER: 0.65
<info> app: RSSI: -63, PR: 1452, LP: 4237,  PER: 0.65
<info> app: RSSI: -68, PR: 1453, LP: 4238,  PER: 0.65
<info> app: RSSI: -56, PR: 1454, LP: 4240,  PER: 0.65
<info> app: RSSI: -69, PR: 1455, LP: 4241,  PER: 0.65
<info> app: RSSI: -63, PR: 1456, LP: 4242,  PER: 0.65
<info> app: RSSI: -57, PR: 1457, LP: 4243,  PER: 0.65
<info> app: RSSI: -57, PR: 1458, LP: 4244,  PER: 0.65
<info> app: RSSI: -73, PR: 1459, LP: 4246,  PER: 0.65
<info> app: RSSI: -60, PR: 1460, LP: 4247,  PER: 0.65
<info> app: RSSI: -56, PR: 1461, LP: 4248,  PER: 0.65
<info> app: RSSI: -60, PR: 1462, LP: 4249,  PER: 0.65
<info> app: RSSI: -60, PR: 1463, LP: 4250,  PER: 0.65
<info> app: RSSI: -62, PR: 1464, LP: 4251,  PER: 0.65
<info> app: RSSI: -62, PR: 1465, LP: 4253,  PER: 0.65
<info> app: RSSI: -62, PR: 1466, LP: 4255,  PER: 0.65
<info> app: RSSI: -57, PR: 1467, LP: 4256,  PER: 0.65
<info> app: RSSI: -62, PR: 1468, LP: 4257,  PER: 0.65
<info> app: RSSI: -67, PR: 1469, LP: 4258,  PER: 0.65
<info> app: RSSI: -57, PR: 1470, LP: 4259,  PER: 0.65
<info> app: RSSI: -58, PR: 1471, LP: 4260,  PER: 0.65
<info> app: RSSI: -70, PR: 1472, LP: 4261,  PER: 0.65
<info> app: RSSI: -68, PR: 1473, LP: 4262,  PER: 0.65
<info> app: RSSI: -59, PR: 1474, LP: 4263,  PER: 0.65
<info> app: RSSI: -56, PR: 1475, LP: 4264,  PER: 0.65
<info> app: RSSI: -59, PR: 1476, LP: 4265,  PER: 0.65
<info> app: RSSI: -65, PR: 1477, LP: 4267,  PER: 0.65
<info> app: RSSI: -59, PR: 1478, LP: 4268,  PER: 0.65
<info> app: RSSI: -60, PR: 1479, LP: 4269,  PER: 0.65
<info> app: RSSI: -62, PR: 1480, LP: 4270,  PER: 0.65
<info> app: RSSI: -58, PR: 1481, LP: 4271,  PER: 0.65
<info> app: RSSI: -57, PR: 1482, LP: 4272,  PER: 0.65
<info> app: RSSI: -57, PR: 1483, LP: 4273,  PER: 0.65
<info> app: RSSI: -61, PR: 1484, LP: 4274,  PER: 0.65
<info> app: RSSI: -61, PR: 1485, LP: 4275,  PER: 0.65
<info> app: RSSI: -62, PR: 1486, LP: 4276,  PER: 0.65
<info> app: RSSI: -62, PR: 1487, LP: 4277,  PER: 0.65
<info> app: RSSI: -58, PR: 1488, LP: 4278,  PER: 0.65
<info> app: RSSI: -58, PR: 1489, LP: 4279,  PER: 0.65
<info> app: RSSI: -62, PR: 1490, LP: 4280,  PER: 0.65
<info> app: RSSI: -62, PR: 1491, LP: 4281,  PER: 0.65
<info> app: RSSI: -62, PR: 1492, LP: 4282,  PER: 0.65
<info> app: RSSI: -59, PR: 1493, LP: 4283,  PER: 0.65
<info> app: RSSI: -60, PR: 1494, LP: 4284,  PER: 0.65
<info> app: RSSI: -67, PR: 1495, LP: 4286,  PER: 0.65
<info> app: RSSI: -66, PR: 1496, LP: 4287,  PER: 0.65
<info> app: RSSI: -58, PR: 1497, LP: 4288,  PER: 0.65
<info> app: RSSI: -62, PR: 1498, LP: 4289,  PER: 0.65
<info> app: RSSI: -62, PR: 1499, LP: 4291,  PER: 0.65
<info> app: RSSI: -60, PR: 1500, LP: 4292,  PER: 0.65
<info> app: RSSI: -63, PR: 1501, LP: 4293,  PER: 0.65
<info> app: RSSI: -56, PR: 1502, LP: 4294,  PER: 0.65
<info> app: RSSI: -67, PR: 1503, LP: 4295,  PER: 0.65
<info> app: RSSI: -57, PR: 1504, LP: 4296,  PER: 0.64
<info> app: RSSI: -67, PR: 1505, LP: 4297,  PER: 0.64
<info> app: RSSI: -63, PR: 1506, LP: 4298,  PER: 0.64
<info> app: RSSI: -65, PR: 1507, LP: 4299,  PER: 0.64
<info> app: RSSI: -71, PR: 1508, LP: 4300,  PER: 0.64
<info> app: RSSI: -59, PR: 1509, LP: 4301,  PER: 0.64
<info> app: RSSI: -57, PR: 1510, LP: 4302,  PER: 0.64
<info> app: RSSI: -57, PR: 1511, LP: 4303,  PER: 0.64
<info> app: RSSI: -56, PR: 1512, LP: 4304,  PER: 0.64
<info> app: RSSI: -54, PR: 1513, LP: 4305,  PER: 0.64
<info> app: RSSI: -56, PR: 1514, LP: 4306,  PER: 0.64
<info> app: RSSI: -58, PR: 1515, LP: 4307,  PER: 0.64
<info> app: RSSI: -65, PR: 1516, LP: 4308,  PER: 0.64
<info> app: RSSI: -58, PR: 1517, LP: 4309,  PER: 0.64
<info> app: RSSI: -63, PR: 1518, LP: 4311,  PER: 0.64
<info> app: RSSI: -63, PR: 1519, LP: 4312,  PER: 0.64
<info> app: RSSI: -67, PR: 1520, LP: 4313,  PER: 0.64
<info> app: RSSI: -62, PR: 1521, LP: 4314,  PER: 0.64
<info> app: RSSI: -59, PR: 1522, LP: 4315,  PER: 0.64
<info> app: RSSI: -61, PR: 1523, LP: 4317,  PER: 0.64
<info> app: RSSI: -63, PR: 1524, LP: 4318,  PER: 0.64
<info> app: RSSI: -63, PR: 1525, LP: 4319,  PER: 0.64
<info> app: RSSI: -63, PR: 1526, LP: 4320,  PER: 0.64
<info> app: RSSI: -58, PR: 1527, LP: 4321,  PER: 0.64
<info> app: RSSI: -58, PR: 1528, LP: 4322,  PER: 0.64
<info> app: RSSI: -64, PR: 1529, LP: 4323,  PER: 0.64
<info> app: RSSI: -62, PR: 1530, LP: 4324,  PER: 0.64
<info> app: RSSI: -60, PR: 1531, LP: 4325,  PER: 0.64
<info> app: RSSI: -60, PR: 1532, LP: 4326,  PER: 0.64
<info> app: RSSI: -59, PR: 1533, LP: 4327,  PER: 0.64
<info> app: RSSI: -64, PR: 1534, LP: 4328,  PER: 0.64
<info> app: RSSI: -62, PR: 1535, LP: 4329,  PER: 0.64
<info> app: RSSI: -62, PR: 1536, LP: 4330,  PER: 0.64
<info> app: RSSI: -61, PR: 1537, LP: 4331,  PER: 0.64
<info> app: RSSI: -61, PR: 1538, LP: 4332,  PER: 0.64
<info> app: RSSI: -66, PR: 1539, LP: 4333,  PER: 0.64
<info> app: RSSI: -59, PR: 1540, LP: 4334,  PER: 0.64
<info> app: RSSI: -61, PR: 1541, LP: 4335,  PER: 0.64
<info> app: RSSI: -61, PR: 1542, LP: 4336,  PER: 0.64
<info> app: RSSI: -64, PR: 1543, LP: 4337,  PER: 0.64
<info> app: RSSI: -58, PR: 1544, LP: 4338,  PER: 0.64
<info> app: RSSI: -59, PR: 1545, LP: 4339,  PER: 0.64
<info> app: RSSI: -61, PR: 1546, LP: 4342,  PER: 0.64
<info> app: RSSI: -60, PR: 1547, LP: 4343,  PER: 0.64
<info> app: RSSI: -69, PR: 1548, LP: 4344,  PER: 0.64
<info> app: RSSI: -64, PR: 1549, LP: 4345,  PER: 0.64
<info> app: RSSI: -60, PR: 1550, LP: 4346,  PER: 0.64
<info> app: RSSI: -71, PR: 1551, LP: 4348,  PER: 0.64
<info> app: RSSI: -61, PR: 1552, LP: 4349,  PER: 0.64
<info> app: RSSI: -70, PR: 1553, LP: 4350,  PER: 0.64
<info> app: RSSI: -67, PR: 1554, LP: 4351,  PER: 0.64
<info> app: RSSI: -58, PR: 1555, LP: 4352,  PER: 0.64
<info> app: RSSI: -60, PR: 1556, LP: 4353,  PER: 0.64
<info> app: RSSI: -59, PR: 1557, LP: 4354,  PER: 0.64
<info> app: RSSI: -58, PR: 1558, LP: 4355,  PER: 0.64
<info> app: RSSI: -58, PR: 1559, LP: 4356,  PER: 0.64
<info> app: RSSI: -59, PR: 1560, LP: 4357,  PER: 0.64
<info> app: RSSI: -60, PR: 1561, LP: 4358,  PER: 0.64
<info> app: RSSI: -60, PR: 1562, LP: 4359,  PER: 0.64
<info> app: RSSI: -57, PR: 1563, LP: 4361,  PER: 0.64
<info> app: RSSI: -58, PR: 1564, LP: 4362,  PER: 0.64
<info> app: RSSI: -68, PR: 1565, LP: 4363,  PER: 0.64
<info> app: RSSI: -59, PR: 1566, LP: 4364,  PER: 0.64
<info> app: RSSI: -58, PR: 1567, LP: 4365,  PER: 0.64
<info> app: RSSI: -58, PR: 1568, LP: 4366,  PER: 0.64
<info> app: RSSI: -58, PR: 1569, LP: 4367,  PER: 0.64
<info> app: RSSI: -60, PR: 1570, LP: 4368,  PER: 0.64
<info> app: RSSI: -57, PR: 1571, LP: 4370,  PER: 0.64
<info> app: RSSI: -56, PR: 1572, LP: 4371,  PER: 0.64
<info> app: RSSI: -70, PR: 1573, LP: 4372,  PER: 0.64
<info> app: RSSI: -64, PR: 1574, LP: 4373,  PER: 0.64
<info> app: RSSI: -58, PR: 1575, LP: 4374,  PER: 0.63
<info> app: RSSI: -56, PR: 1576, LP: 4375,  PER: 0.63
<info> app: RSSI: -69, PR: 1577, LP: 4376,  PER: 0.63
<info> app: RSSI: -58, PR: 1578, LP: 4377,  PER: 0.63
<info> app: RSSI: -59, PR: 1579, LP: 4378,  PER: 0.63
<info> app: RSSI: -62, PR: 1580, LP: 4379,  PER: 0.63
<info> app: RSSI: -56, PR: 1581, LP: 4380,  PER: 0.63
<info> app: RSSI: -60, PR: 1582, LP: 4381,  PER: 0.63
<info> app: RSSI: -73, PR: 1583, LP: 4382,  PER: 0.63
<info> app: RSSI: -59, PR: 1584, LP: 4383,  PER: 0.63
<info> app: RSSI: -57, PR: 1585, LP: 4384,  PER: 0.63
<info> app: RSSI: -65, PR: 1586, LP: 4385,  PER: 0.63
<info> app: RSSI: -57, PR: 1587, LP: 4386,  PER: 0.63
<info> app: RSSI: -57, PR: 1588, LP: 4387,  PER: 0.63
<info> app: RSSI: -54, PR: 1589, LP: 4388,  PER: 0.63
<info> app: RSSI: -56, PR: 1590, LP: 4389,  PER: 0.63
<info> app: RSSI: -58, PR: 1591, LP: 4390,  PER: 0.63
<info> app: RSSI: -58, PR: 1592, LP: 4391,  PER: 0.63
<info> app: RSSI: -55, PR: 1593, LP: 4392,  PER: 0.63
<info> app: RSSI: -60, PR: 1594, LP: 4393,  PER: 0.63
<info> app: RSSI: -69, PR: 1595, LP: 4394,  PER: 0.63
<info> app: RSSI: -57, PR: 1596, LP: 4395,  PER: 0.63
<info> app: RSSI: -60, PR: 1597, LP: 4396,  PER: 0.63
<info> app: RSSI: -73, PR: 1598, LP: 4397,  PER: 0.63
<info> app: RSSI: -55, PR: 1599, LP: 4398,  PER: 0.63
<info> app: RSSI: -63, PR: 1600, LP: 4399,  PER: 0.63
<info> app: RSSI: -63, PR: 1601, LP: 4400,  PER: 0.63
<info> app: RSSI: -59, PR: 1602, LP: 4401,  PER: 0.63
<info> app: RSSI: -69, PR: 1603, LP: 4402,  PER: 0.63
<info> app: RSSI: -62, PR: 1604, LP: 4403,  PER: 0.63
<info> app: RSSI: -68, PR: 1605, LP: 4404,  PER: 0.63
<info> app: RSSI: -57, PR: 1606, LP: 4405,  PER: 0.63
<info> app: RSSI: -68, PR: 1607, LP: 4406,  PER: 0.63
<info> app: RSSI: -62, PR: 1608, LP: 4407,  PER: 0.63
<info> app: RSSI: -59, PR: 1609, LP: 4408,  PER: 0.63
<info> app: RSSI: -59, PR: 1610, LP: 4409,  PER: 0.63
<info> app: RSSI: -59, PR: 1611, LP: 4411,  PER: 0.63
<info> app: RSSI: -64, PR: 1612, LP: 4412,  PER: 0.63
<info> app: RSSI: -61, PR: 1613, LP: 4413,  PER: 0.63
<info> app: RSSI: -66, PR: 1614, LP: 4416,  PER: 0.63
<info> app: RSSI: -58, PR: 1615, LP: 4417,  PER: 0.63
<info> app: RSSI: -57, PR: 1616, LP: 4418,  PER: 0.63
<info> app: RSSI: -56, PR: 1617, LP: 4419,  PER: 0.63
<info> app: RSSI: -60, PR: 1618, LP: 4420,  PER: 0.63
<info> app: RSSI: -67, PR: 1619, LP: 4421,  PER: 0.63
<info> app: RSSI: -53, PR: 1620, LP: 4422,  PER: 0.63
<info> app: RSSI: -58, PR: 1621, LP: 4423,  PER: 0.63
<info> app: RSSI: -59, PR: 1622, LP: 4424,  PER: 0.63
<info> app: RSSI: -55, PR: 1623, LP: 4425,  PER: 0.63
<info> app: RSSI: -73, PR: 1624, LP: 4426,  PER: 0.63
<info> app: RSSI: -55, PR: 1625, LP: 4427,  PER: 0.63
<info> app: RSSI: -57, PR: 1626, LP: 4428,  PER: 0.63
<info> app: RSSI: -59, PR: 1627, LP: 4429,  PER: 0.63
<info> app: RSSI: -69, PR: 1628, LP: 4430,  PER: 0.63
<info> app: RSSI: -59, PR: 1629, LP: 4431,  PER: 0.63
<info> app: RSSI: -58, PR: 1630, LP: 4432,  PER: 0.63
<info> app: RSSI: -67, PR: 1631, LP: 4433,  PER: 0.63
<info> app: RSSI: -68, PR: 1632, LP: 4434,  PER: 0.63
<info> app: RSSI: -55, PR: 1633, LP: 4435,  PER: 0.63
<info> app: RSSI: -60, PR: 1634, LP: 4436,  PER: 0.63
<info> app: RSSI: -60, PR: 1635, LP: 4437,  PER: 0.63
<info> app: RSSI: -61, PR: 1636, LP: 4438,  PER: 0.63
<info> app: RSSI: -67, PR: 1637, LP: 4439,  PER: 0.63
<info> app: RSSI: -56, PR: 1638, LP: 4440,  PER: 0.63
<info> app: RSSI: -60, PR: 1639, LP: 4441,  PER: 0.63
<info> app: RSSI: -62, PR: 1640, LP: 4442,  PER: 0.63
<info> app: RSSI: -58, PR: 1641, LP: 4443,  PER: 0.63
<info> app: RSSI: -64, PR: 1642, LP: 4444,  PER: 0.63
<info> app: RSSI: -60, PR: 1643, LP: 4445,  PER: 0.63
<info> app: RSSI: -61, PR: 1644, LP: 4446,  PER: 0.63
<info> app: RSSI: -59, PR: 1645, LP: 4447,  PER: 0.63
<info> app: RSSI: -56, PR: 1646, LP: 4448,  PER: 0.62
<info> app: RSSI: -58, PR: 1647, LP: 4449,  PER: 0.62
<info> app: RSSI: -59, PR: 1648, LP: 4450,  PER: 0.62
<info> app: RSSI: -57, PR: 1649, LP: 4451,  PER: 0.62
<info> app: RSSI: -63, PR: 1650, LP: 4452,  PER: 0.62
<info> app: RSSI: -56, PR: 1651, LP: 4453,  PER: 0.62
<info> app: RSSI: -68, PR: 1652, LP: 4454,  PER: 0.62
<info> app: RSSI: -56, PR: 1653, LP: 4455,  PER: 0.62
<info> app: RSSI: -62, PR: 1654, LP: 4456,  PER: 0.62
<info> app: RSSI: -58, PR: 1655, LP: 4457,  PER: 0.62
<info> app: RSSI: -59, PR: 1656, LP: 4458,  PER: 0.62
<info> app: RSSI: -60, PR: 1657, LP: 4459,  PER: 0.62
<info> app: RSSI: -67, PR: 1658, LP: 4460,  PER: 0.62
<info> app: RSSI: -60, PR: 1659, LP: 4461,  PER: 0.62
<info> app: RSSI: -67, PR: 1660, LP: 4462,  PER: 0.62
<info> app: RSSI: -60, PR: 1661, LP: 4463,  PER: 0.62
<info> app: RSSI: -62, PR: 1662, LP: 4464,  PER: 0.62
<info> app: RSSI: -62, PR: 1663, LP: 4466,  PER: 0.62
<info> app: RSSI: -56, PR: 1664, LP: 4467,  PER: 0.62
<info> app: RSSI: -64, PR: 1665, LP: 4468,  PER: 0.62
<info> app: RSSI: -61, PR: 1666, LP: 4469,  PER: 0.62
<info> app: RSSI: -65, PR: 1667, LP: 4470,  PER: 0.62
<info> app: RSSI: -57, PR: 1668, LP: 4471,  PER: 0.62
<info> app: RSSI: -59, PR: 1669, LP: 4472,  PER: 0.62
<info> app: RSSI: -59, PR: 1670, LP: 4474,  PER: 0.62
<info> app: RSSI: -60, PR: 1671, LP: 4475,  PER: 0.62
<info> app: RSSI: -65, PR: 1672, LP: 4476,  PER: 0.62
<info> app: RSSI: -62, PR: 1673, LP: 4477,  PER: 0.62
<info> app: RSSI: -66, PR: 1674, LP: 4478,  PER: 0.62
<info> app: RSSI: -63, PR: 1675, LP: 4479,  PER: 0.62
<info> app: RSSI: -57, PR: 1676, LP: 4480,  PER: 0.62
<info> app: RSSI: -58, PR: 1677, LP: 4481,  PER: 0.62
<info> app: RSSI: -61, PR: 1678, LP: 4482,  PER: 0.62
<info> app: RSSI: -58, PR: 1679, LP: 4483,  PER: 0.62
<info> app: RSSI: -59, PR: 1680, LP: 4484,  PER: 0.62
<info> app: RSSI: -57, PR: 1681, LP: 4485,  PER: 0.62
<info> app: RSSI: -54, PR: 1682, LP: 4486,  PER: 0.62
<info> app: RSSI: -58, PR: 1683, LP: 4487,  PER: 0.62
<info> app: RSSI: -60, PR: 1684, LP: 4488,  PER: 0.62
<info> app: RSSI: -57, PR: 1685, LP: 4489,  PER: 0.62
<info> app: RSSI: -57, PR: 1686, LP: 4490,  PER: 0.62
<info> app: RSSI: -68, PR: 1687, LP: 4491,  PER: 0.62
<info> app: RSSI: -59, PR: 1688, LP: 4492,  PER: 0.62
<info> app: RSSI: -62, PR: 1689, LP: 4493,  PER: 0.62
<info> app: RSSI: -57, PR: 1690, LP: 4494,  PER: 0.62
<info> app: RSSI: -71, PR: 1691, LP: 4495,  PER: 0.62
<info> app: RSSI: -65, PR: 1692, LP: 4496,  PER: 0.62
<info> app: RSSI: -62, PR: 1693, LP: 4497,  PER: 0.62
<info> app: RSSI: -66, PR: 1694, LP: 4498,  PER: 0.62
<info> app: RSSI: -56, PR: 1695, LP: 4499,  PER: 0.62
<info> app: RSSI: -63, PR: 1696, LP: 4500,  PER: 0.62
<info> app: RSSI: -59, PR: 1697, LP: 4501,  PER: 0.62
<info> app: RSSI: -61, PR: 1698, LP: 4502,  PER: 0.62
<info> app: RSSI: -66, PR: 1699, LP: 4503,  PER: 0.62
<info> app: RSSI: -67, PR: 1700, LP: 4505,  PER: 0.62
<info> app: RSSI: -61, PR: 1701, LP: 4506,  PER: 0.62
<info> app: RSSI: -57, PR: 1702, LP: 4507,  PER: 0.62
<info> app: RSSI: -63, PR: 1703, LP: 4508,  PER: 0.62
